doc_id,domain,task,public_status,source_path,paper_ready,source_provenance_issue,rendered_pages,textlayer_spans,mineable_candidates,review_rows,open_review_rows,packeted_open_review_rows,unpacketed_open_review_rows,fresh_open_review_rows,rights_blocked_open_review_rows,stale_open_review_rows,mergeable_review_rows,missing_review_evidence_rows,unique_open_review_rows,unique_packeted_open_review_rows,unique_fresh_open_review_rows,fresh_missing_review_evidence_rows,gold_rows,gold_microtext_rows,gold_visualdiff_rows,staged_future_rows,staged_future_capacity_path,conversion_exhaustion_status,conversion_exhaustion_evidence,duplicate_payload_alias,next_step,priority_score,source_url
nasa_20240015687_transit_habitat_rcs_propulsion,pid,microtext,government_public_use_permitted_nasa_candidate,microtext/docs/source_intake_2026_09_01_wave1737_nasa_transit_habitat_rcs/20240015687.pdf,True,,12,223,0,6002,2916,1081,1835,0,0,1835,0,0,1725,190,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,await_human_return,406,https://ntrs.nasa.gov/citations/20240015687
nrcs_pa_pa_061,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_061.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave117_nrcs_pa_structured_visual_audit_2026-08-11.csv,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_063,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_063.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave117_nrcs_pa_structured_visual_audit_2026-08-11.csv,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_065,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_065.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave117_nrcs_pa_structured_visual_audit_2026-08-11.csv,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_066,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_066.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave173.json,False,machine_exhausted_after_reviewed_pass,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_073a,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_073a.pdf,True,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave173.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_074b,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_074b.pdf,True,,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave173.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_075c,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_075c.pdf,True,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave173.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_082,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_082.pdf,True,,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave117_nrcs_pa_structured_visual_audit_2026-08-11.csv,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_084_1_2,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_084_1_2.pdf,True,,2,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave117_nrcs_pa_structured_visual_audit_2026-08-11.csv,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
pcb_025_render_in_top_ortho_view,pcb_schematic,microtext,apache_2_0_open_hardware_candidate,microtext/docs/source_intake_2026_06_16/pcb_025_render_in_top_ortho_view.webp,True,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/unstaged_review_capacity_2026-08-22-wave745-final-local-nonpin.json,False,machine_exhausted_after_reviewed_pass,-100,https://openhardware.antmicro.com/boards/jetson-orin-baseboard/
pcb_025_stackup,pcb_schematic,microtext,apache_2_0_open_hardware_candidate,microtext/docs/source_intake_2026_06_16/pcb_025_stackup.webp,True,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/unstaged_review_capacity_2026-08-22-wave745-final-local-nonpin.json,False,machine_exhausted_after_reviewed_pass,-100,https://openhardware.antmicro.com/boards/jetson-orin-baseboard/
pid_021_instrument_proc_d,pid,microtext,cc_by_sa_3_0_commons_candidate,,False,missing_manifest_doc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/pages_300dpi/pid_021_instrument_proc_d/page_000.png,False,machine_exhausted_no_candidate,-100,https://commons.wikimedia.org/wiki/File:Instrument_proc%C3%A9d%C3%A9.png
pid_021_int_op_rateur_aux,pid,microtext,cc_by_sa_3_0_commons_candidate,,False,missing_manifest_doc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/pages_300dpi/pid_021_int_op_rateur_aux/page_000.png,False,machine_exhausted_no_candidate,-100,https://commons.wikimedia.org/wiki/File:Int-op%C3%A9rateur_aux.svg
pid_041_instrument_proc_d,pid,microtext,unknown,,False,missing_manifest_doc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,True,rights_review_or_hold,-100,
pid_041_int_op_rateur_aux,pid,microtext,unknown,,False,missing_manifest_doc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,True,rights_review_or_hold,-100,
pid_041_p_id,pid,microtext,commons_license_candidate,,False,missing_manifest_doc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,True,rights_review_or_hold,-100,https://commons.wikimedia.org/wiki/Category:Piping_and_instrumentation_diagrams
prusa_heatbed_mk52_24v_05d,pcb_schematic,reference,reference_only_cc_by_sa_4_candidate,visualdiff/docs/prusa_heatbed_mk52/heatbed_mk52_24v_05d.pdf,False,source_rights_not_release_safe,1,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,True,rights_review_or_hold,-100,https://github.com/prusa3d/Heatbed_MK52_magnetic
sparkfun_micromod_samd51_flash_copi_cipo,pcb_schematic,visualdiff,cc_by_sa_4_0_open_hardware_candidate,visualdiff/docs/sparkfun_micromod_samd51/revisions/sparkfun_micromod_samd51_flash_copi_cipo.sch,True,,1,369,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_wave133_probe_samd51_can_to_flash.json,False,machine_exhausted_no_candidate,-100,https://github.com/sparkfun/MicroMod_Processor_Board-SAMD51.git
sparkfun_micromod_samd51_spi_swap,pcb_schematic,visualdiff,cc_by_sa_4_0_open_hardware_candidate,visualdiff/docs/sparkfun_micromod_samd51/revisions/sparkfun_micromod_samd51_spi_swap.sch,True,,1,369,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_wave133_probe_samd51_spi_to_v12.json,False,machine_exhausted_no_candidate,-100,https://github.com/sparkfun/MicroMod_Processor_Board-SAMD51.git
usace_ufgs_26_35_44_recovery_limits_28_vdc,mechanical_cad,microtext,public_domain_us_federal_candidate,microtext/docs/source_intake_2026_08_16_wave182_wbdg_electrical/ufgs_26_35_44_recovery_limits_28_vdc.pdf,True,,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_wave182_visual_report.json,False,machine_exhausted_no_candidate,-100,https://legacy.wbdg.org/dod/ufgs/ufgs-forms-graphics-tables
usace_ufgs_32_01_18_71_grooving_inspection,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/source_intake_2026_08_16_wave180_wbdg_details/ufgs_32_01_18_71_grooving_inspection_diagram.pdf,True,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_wave180_grooving_ocr_raw.json,False,machine_exhausted_no_candidate,-100,https://legacy.wbdg.org/dod/ufgs/ufgs-forms-graphics-tables
usbr_ds6_ch11,mechanical,microtext,public_domain_us_federal_candidate,microtext/docs/usbr_design_standards_no_6/usbr_ds6_ch11.pdf,True,,46,1791,59,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave122_usbr_ds6_visual_audit.csv,False,machine_exhausted_no_candidate,-100,https://www.usbr.gov/tsc/techreferences/designstandards-datacollectionguides/designstandards.html
usbr_ds6_ch12,mechanical,microtext,public_domain_us_federal_candidate,microtext/docs/usbr_design_standards_no_6/usbr_ds6_ch12.pdf,True,,27,785,44,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave122_usbr_ds6_visual_audit.csv,False,machine_exhausted_no_candidate,-100,https://www.usbr.gov/tsc/techreferences/designstandards-datacollectionguides/designstandards.html
usbr_ds6_ch14,mechanical,microtext,public_domain_us_federal_candidate,microtext/docs/usbr_design_standards_no_6/usbr_ds6_ch14.pdf,True,,21,679,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave122_usbr_ds6_visual_audit.csv,False,machine_exhausted_no_candidate,-100,
usbr_ds6_ch16,mechanical,microtext,public_domain_us_federal_candidate,microtext/docs/usbr_design_standards_no_6/usbr_ds6_ch16.pdf,True,,12,210,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave122_usbr_ds6_visual_audit.csv,False,machine_exhausted_no_candidate,-100,
usbr_ds6_ch18,mechanical,microtext,public_domain_us_federal_candidate,microtext/docs/usbr_design_standards_no_6/usbr_ds6_ch18.pdf,True,,25,898,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave122_usbr_ds6_visual_audit.csv,False,machine_exhausted_no_candidate,-100,https://www.usbr.gov/tsc/techreferences/designstandards-datacollectionguides/designstandards.html
usbr_ds6_ch6,mechanical,microtext,public_domain_us_federal_candidate,microtext/docs/usbr_design_standards_no_6/usbr_ds6_ch6.pdf,True,,37,1140,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave122_usbr_ds6_visual_audit.csv,False,machine_exhausted_no_candidate,-100,https://www.usbr.gov/tsc/techreferences/designstandards-datacollectionguides/designstandards.html
wikimedia_pid_evaporative_crystallizer,pid,microtext,cc_by_sa_3_0_or_gfdl_candidate,microtext/docs/wikimedia_pid_evaporative_crystallizer.jpg,True,,2,0,0,40,0,0,0,0,0,0,40,0,0,0,0,0,20,20,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,True,duplicate_payload_alias,-100,https://commons.wikimedia.org/wiki/File:P%26ID.JPG
wikimedia_ri_sample_iso,pid,microtext,public_domain_commons_candidate,microtext/docs/wikimedia_ri_sample_iso.png,True,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,True,duplicate_payload_alias,-100,https://commons.wikimedia.org/wiki/File:RI_Sample_ISO.png
nasa_19790023606_silane_process_flows,pid,microtext,government_public_use_permitted_nasa_candidate,microtext/docs/source_intake_2026_08_22_wave666_nasa_buffer/19790023606.pdf,True,,4,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/unstaged_review_capacity_2026-08-22-wave739-fallback-novelty.json,False,machine_exhausted_after_reviewed_pass,-100,https://ntrs.nasa.gov/citations/19790023606
nasa_20190025926_superconductor_test_rig_pid,pid,microtext,government_public_use_permitted_nasa_candidate,microtext/docs/source_intake_2026_08_22_wave666_nasa_buffer/20190025926.pdf,True,,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/unstaged_review_capacity_2026-08-22-wave739-fallback-novelty.json,False,machine_exhausted_after_reviewed_pass,-100,https://ntrs.nasa.gov/citations/20190025926
nasa_19750024187_tulip_cryogenic_pid,pid,microtext,government_public_use_permitted_nasa_candidate,microtext/docs/source_intake_2026_08_22_wave673_nasa_tulip/19750024187.pdf,True,,7,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/unstaged_review_capacity_2026-08-22-wave739-fallback-novelty.json,False,machine_exhausted_after_reviewed_pass,-100,https://ntrs.nasa.gov/citations/19750024187
nasa_19700027359_saturn_loading_pid,pid,microtext,government_public_use_permitted_nasa_candidate,microtext/docs/source_intake_2026_08_22_wave684_nasa_pipeline/19700027359.pdf,True,,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/unstaged_review_capacity_2026-08-22-wave739-fallback-novelty.json,False,machine_exhausted_after_reviewed_pass,-100,https://ntrs.nasa.gov/citations/19700027359
nasa_19970001582_brush_seal_test_pid,pid,microtext,government_public_use_permitted_nasa_candidate,microtext/docs/source_intake_2026_08_22_wave684_nasa_pipeline/19970001582.pdf,True,,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/unstaged_review_capacity_2026-08-22-wave739-fallback-novelty.json,False,machine_exhausted_after_reviewed_pass,-100,https://ntrs.nasa.gov/citations/19970001582
nasa_19760015111_vane_test_facility_flow,pid,microtext,government_public_use_permitted_nasa_candidate,source/review/nasa_19760015111_wave771/19760015111.pdf,True,,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_wave783_nasa_nonpin_machine_curation_funnel.json,False,machine_exhausted_no_candidate,-100,https://ntrs.nasa.gov/citations/19760015111
nasa_19740014776_mercury_thruster_test_facility,pid,microtext,government_public_use_permitted_nasa_candidate,source/review/nasa_19740014776_wave808/19740014776.pdf,True,,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_wave820_nasa_nonpin_machine_curation_funnel.json,False,machine_exhausted_no_candidate,-100,https://ntrs.nasa.gov/citations/19740014776
